age,workclass,fnlwgt,education,education-level,marital,occupation,relationship,race,sex,capital-gain,capital,hours,native,income
0,Private,1,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,0,United-States,1
1,Self-emp-not-inc,0,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,0
1,Self-emp-not-inc,0,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,1,United-States,0
0,Local-gov,1,12th,8,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,0,United-States,0
0,Private,1,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,0,United-States,1
0,Private,1,Bachelors,13,Never-married,Exec-managerial,Other-relative,White,Male,0,2444,1,United-States,1
1,Private,0,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,0,United-States,0
0,Federal-gov,0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,0
0,Private,1,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,1,United-States,0
1,Private,1,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2002,0,United-States,0
0,Private,1,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,0
0,Private,1,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,0
1,Private,0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,0
0,State-gov,1,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,1,United-States,0
1,Federal-gov,1,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,1,United-States,1
1,Private,0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,0
1,Private,0,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,1,United-States,0
1,Private,1,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,1,United-States,0
0,Self-emp-inc,0,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,1,United-States,0
0,Private,0,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,0
0,Private,0,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,0
1,Private,1,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,0,United-States,1
1,Private,0,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,1,United-States,0
1,Local-gov,1,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,1,United-States,0
0,Private,1,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,0
0,Private,0,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,0,Laos,0
0,Private,0,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0,0,0,United-States,0
1,Private,0,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,1,United-States,0
1,Local-gov,0,Assoc-acdm,12,Widowed,Adm-clerical,Not-in-family,Black,Female,0,0,0,United-States,0
0,Self-emp-not-inc,1,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,0,United-States,0
0,Private,1,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,0,0,0,United-States,0
1,Private,0,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,0
0,Private,1,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,1,United-States,0
1,Local-gov,0,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,0
1,Private,0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,0
1,Private,0,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,0,United-States,0
1,Private,1,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,991,0,0,United-States,0
1,Self-emp-not-inc,0,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,0,United-States,0
0,Private,0,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,0,United-States,0
0,?,1,Some-college,10,Never-married,?,Own-child,White,Female,0,0,0,?,0
0,Private,1,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,1,?,0
1,Local-gov,1,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,0
1,Private,0,10th,6,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,0,United-States,0
1,Private,0,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,0,United-States,0
1,Private,1,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,0,United-States,0
1,Self-emp-not-inc,0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,0
1,Private,1,9th,5,Never-married,Craft-repair,Other-relative,Black,Male,0,0,0,United-States,0
1,Private,0,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,1
0,Private,0,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,0,United-States,0
1,Private,0,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,0
1,Federal-gov,0,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,0
0,Private,0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,0
1,Local-gov,1,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,1
1,Private,0,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,0,0,0,United-States,0
0,Private,1,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,0,United-States,0
0,Private,1,Assoc-voc,11,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,0,United-States,0
1,Private,0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,0
0,Private,0,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,0,United-States,0
1,Private,0,Bachelors,13,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,7688,0,1,Japan,1
1,Private,0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,1
1,Private,1,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,0,United-States,0
1,Private,1,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0,United-States,1
0,Private,0,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,0
1,Private,1,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,0
1,Self-emp-not-inc,1,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,1
1,Local-gov,0,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,1876,1,United-States,0
0,Private,1,Bachelors,13,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,0,United-States,0
0,?,0,HS-grad,9,Never-married,?,Other-relative,White,Male,0,0,0,United-States,0
1,Private,0,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,1
1,Private,1,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,0
0,Private,1,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,Guatemala,0
1,Local-gov,1,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,United-States,0
0,Private,0,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,0,United-States,0
1,State-gov,0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,0
0,State-gov,1,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,0
0,Private,1,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,0
0,Federal-gov,1,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,0,United-States,0
1,Private,1,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,0,United-States,0
0,Local-gov,0,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0,United-States,0
1,Private,1,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,0,United-States,1
0,Private,0,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,1,United-States,0
1,Private,1,Bachelors,13,Divorced,Sales,Unmarried,White,Male,0,0,1,United-States,1
0,Private,1,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,0
0,Self-emp-not-inc,1,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,1
1,Self-emp-not-inc,0,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,1,United-States,1
0,Private,0,11th,7,Never-married,Farming-fishing,Own-child,White,Female,0,0,0,United-States,0
0,Private,1,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0,United-States,1
1,Private,1,HS-grad,9,Separated,Priv-house-serv,Unmarried,Black,Female,0,0,0,United-States,0
0,Private,0,Some-college,10,Never-married,Other-service,Not-in-family,Other,Male,0,1590,0,?,0
0,Private,1,11th,7,Divorced,Other-service,Not-in-family,White,Female,0,0,0,United-States,0
1,Private,0,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Male,0,0,1,United-States,0
0,Private,1,5th-6th,3,Never-married,Other-service,Own-child,White,Male,0,0,0,Mexico,0
1,Private,0,Assoc-acdm,12,Widowed,Sales,Unmarried,White,Female,0,0,0,United-States,0
1,?,0,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,4386,0,1,United-States,1
1,Self-emp-not-inc,0,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,1,United-States,0
0,Private,1,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0,United-States,0
0,Private,0,HS-grad,9,Never-married,Sales,Other-relative,White,Female,0,0,0,United-States,0
1,Federal-gov,1,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,0,United-States,0
1,Private,0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,0,Philippines,0
0,Private,0,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,0,United-States,0
1,Self-emp-not-inc,1,Masters,14,Separated,Farming-fishing,Not-in-family,White,Male,0,0,0,United-States,0
1,Private,0,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,0,United-States,0
1,Private,0,HS-grad,9,Widowed,Adm-clerical,Other-relative,Black,Female,0,0,0,United-States,0
1,Local-gov,1,11th,7,Married-spouse-absent,Craft-repair,Not-in-family,Black,Male,0,0,0,United-States,0
0,Local-gov,1,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,0,United-States,0
0,Private,0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,0
0,Self-emp-not-inc,1,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,0
1,Private,0,10th,6,Never-married,Other-service,Not-in-family,White,Male,0,0,0,United-States,0
0,Private,1,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,0
0,Private,0,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,1408,0,?,0
0,Private,0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,0,United-States,0
1,Federal-gov,1,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,0,United-States,1
0,Local-gov,1,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,0,United-States,0
1,Local-gov,1,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,1
1,?,0,Assoc-voc,11,Married-civ-spouse,?,Husband,White,Male,0,0,1,United-States,1
1,State-gov,0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,0
0,Private,0,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,1,United-States,0
0,Private,1,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,0,Trinadad&Tobago,0
0,?,0,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,0,United-States,0
0,Private,1,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,1,United-States,0
0,Private,0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,4386,0,0,United-States,1
1,Private,0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,1
0,Federal-gov,0,HS-grad,9,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,0,?,0
0,Local-gov,0,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,0,United-States,0
0,Private,0,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Female,0,0,1,United-States,0
1,Private,0,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,4650,0,0,United-States,0
0,Private,0,Some-college,10,Never-married,Priv-house-serv,Own-child,White,Female,0,0,0,United-States,0
0,Private,1,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,1,United-States,0
0,Private,1,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,United-States,0
1,Self-emp-not-inc,0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,0
1,Private,0,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,1
0,?,1,Some-college,10,Never-married,?,Own-child,White,Female,0,0,0,United-States,0
1,Private,0,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,Puerto-Rico,0
1,Private,1,Some-college,10,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,0,United-States,1
0,Private,0,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,0
1,Self-emp-not-inc,0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,1,United-States,1
1,Federal-gov,1,12th,8,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,1,United-States,1
1,Local-gov,1,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,0
0,Private,0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,1,United-States,1
1,Private,0,7th-8th,4,Widowed,Other-service,Unmarried,Amer-Indian-Eskimo,Female,0,0,0,United-States,0
1,Private,0,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,0,United-States,0
0,Private,0,HS-grad,9,Separated,Machine-op-inspct,Unmarried,Black,Male,0,0,1,United-States,0
1,Private,0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,1
1,Private,0,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,15024,0,1,Canada,1
1,Local-gov,0,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,0,United-States,0
1,Private,0,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,2444,1,United-States,1
1,?,1,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,0,United-States,0
0,Private,1,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,0
0,?,1,Some-college,10,Never-married,?,Own-child,White,Female,0,0,0,United-States,0
1,State-gov,1,Some-college,10,Separated,Tech-support,Own-child,Black,Female,0,0,0,United-States,0
1,Private,1,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,1
0,Private,0,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,1506,0,1,?,0
0,Private,0,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,0,United-States,1
0,Private,0,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,0
1,Private,0,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,1,England,1
0,Private,0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,0
0,State-gov,1,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,0,United-States,0
0,State-gov,1,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0,United-States,0
1,Self-emp-not-inc,0,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,1,United-States,0
0,Private,0,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,0,0,0,United-States,0
1,Private,0,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,0,United-States,0
0,Private,0,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0,United-States,0
0,State-gov,1,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,1
1,State-gov,1,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,0,United-States,0
0,Private,1,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,1,United-States,0
1,Private,1,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,1,United-States,1
0,Private,0,10th,6,Never-married,Adm-clerical,Not-in-family,White,Female,2907,0,0,United-States,0
0,Private,0,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,0,United-States,0
0,Private,1,Assoc-acdm,12,Never-married,Tech-support,Own-child,White,Female,0,0,0,United-States,0
1,Local-gov,1,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,1,United-States,1
1,Self-emp-not-inc,0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,0,United-States,1
0,?,1,Assoc-voc,11,Separated,?,Unmarried,White,Female,0,0,0,Mexico,0
0,Private,1,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,0,United-States,0
1,Federal-gov,0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,0
0,Local-gov,0,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,0,United-States,0
0,Private,0,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,0,United-States,0
0,State-gov,0,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,1,United-States,0
0,Private,0,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,10520,0,1,United-States,1
1,Federal-gov,1,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,1
1,Federal-gov,1,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,1
0,Private,1,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,1,United-States,0
1,Private,1,HS-grad,9,Separated,Sales,Unmarried,White,Female,0,0,0,United-States,0
0,?,0,Some-college,10,Never-married,?,Own-child,White,Female,0,0,0,United-States,0
1,State-gov,0,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,0,United-States,0
1,Self-emp-inc,1,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,0,United-States,0
1,Private,0,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,1,United-States,0
1,Private,1,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,0
1,Private,0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,1
1,?,1,10th,6,Separated,?,Not-in-family,White,Male,0,0,0,United-States,0
1,Private,0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,0,United-States,1
1,Self-emp-inc,1,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,1,United-States,1
0,Private,1,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,0,United-States,0
1,Self-emp-not-inc,0,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,401,0,0,United-States,0
0,Private,1,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,0,United-States,0
1,State-gov,1,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,1092,0,United-States,0
1,Local-gov,1,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,0,United-States,0
0,Self-emp-not-inc,0,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,0
0,Private,0,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,Portugal,1
